cd_mun,nm_votavel,qt_votos
4310850,FERNANDO EDISON DOMINGUES SOARES,2
4310850,FRANCIANE ABADE BAYER MULLER,5
4310850,GILSO DA SILVA SARMENTO,1
4310850,GIOVANI BATISTA FELTES,5
4310850,GIOVANI CHERINI,81
4310850,INGRA COSTA E SILVA,1
4310850,JAIR RIZZO FERREIRA,2
4310850,JOCIMAR SANTOS DE JESUS,1
4310850,JORGE ALAN SOUZA,181
4310850,JORGE LUIZ DA COSTA PIMENTEL,1
4310850,JOSE ANTONIO GAVA,1
4310850,JOSE ALFONSO EBERT HAMM,8
4310850,JULIANA BRIZOLA,5
4310850,JULIO ALBERTO BRAGA LOPES DE MOURA,1
4310850,LASIER COSTA MARTINS,7
4310850,LETICIA BONASSINA,3
4310850,LILIANE MARIA DALL OSTO,1
4310850,LISSANDRA DOS SANTOS THOMSEN,2
4310850,LUCIANO LEDUR PERSCH,10
4310850,LUCIANO LORENZINI ZUCCO,16
4310850,LUCIANO PALMA DE AZEVEDO,3
4310850,LUIS ANTONIO FRANCISCATTO COVATTI,325
4310850,LUIS FERNANDO THOME MALABARBA,7
4310850,LUIS VANDER ROSA DA LUZ,6
4310850,LUIZ CARLOS GHIORZZI BUSATO,2
4310850,MARCEL MARTINS FRISON,1
4310850,MARCEL VAN HATTEM,38
4310850,MARCELO AMARO BUZ,4
4310850,MARCELO DE BRUM DA COSTA,62
4310850,MARCIO DELLA VALLE BIOLCHI,17
4310850,MARCOS BRUM PEIXOTO,3
4310850,MARIA DO ROSARIO NUNES,14
4310850,MARLON ARATOR SANTOS DA ROSA,32
4310850,MAURICIO ALEXANDRE DZIEDRICKI,4
4310850,MAURICIO BEDIN MARCON,28
4310850,MICHELE EDYALA WEGLER,1
4310850,MOISES DA SILVA BARBOZA,1
4310850,MOVIMENTO DEMOCRATICO BRASILEIRO,1
4310850,MARCIO CHAGAS DA SILVA,1
4310850,NELSON MARCHEZAN JUNIOR,3
4310850,NEREU CRISPIM,3
4310850,NEREU PIOVESAN,124
4310850,OSMAR GASPARINI TERRA,20
4310850,OSVALDIR RIBEIRO DE SOUZA,1
4310850,PATRICIA TAINE BECK,2
4310850,PAULO AFONSO BURMANN,5
4310850,PAULO ROBERTO DA SILVA FLORES,1
4310850,PAULO ROBERTO SEVERO PIMENTA,76
4310850,PEDRO BANDARRA WESTPHALEN,21
4310850,PEDRO SOARES DE OLIVEIRA,3
4310850,PROGRESSISTAS,17
4310850,PARTIDO COMUNISTA BRASILEIRO,1
4310850,PARTIDO DEMOCRATICO TRABALHISTA,24
4310850,PARTIDO LIBERAL,2
4310850,PARTIDO SOCIAL CRISTAO,1
4310850,PARTIDO SOCIAL DEMOCRATICO,1
4310850,PARTIDO SOCIALISMO E LIBERDADE,1
4310850,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,4
4310850,PARTIDO DOS TRABALHADORES,36
4310850,PODEMOS,3
4310850,REGINETE SOUZA BISPO,3
4310850,REPUBLICANOS,3
4310850,RICARDO WAGNER,1
4310850,ROGERIO CHIMANSKI DA FONTOURA,1
4310850,RONALDO NOGUEIRA DE OLIVEIRA,144
4310850,ROSSANO DOTTO GONCALVES,1
4310850,SERGIO BERGONSI TURRA,19
4310850,TAMYRES FRANCIS CARVALHO FILGUEIRA,2
4310850,UBIRATAN ANTUNES SANDERSON,30
4310850,UNIAO BRASIL,4
4310850,VANESSA PINHEIRO BARCELLOS,1
4310850,VANIA REGINA COELHO DA SILVA GOLDENBERG,2
4310850,VERA LUCIA DA SILVA,3
4310850,VILMAR LOURENCO,3
4310850,VIVIANE PAULA DA SILVA PINTO,35
4310850,VOTO BRANCO,114
4310850,VOTO NULO,29
4310850,WAMBERT GOMES DI LORENZO,1
4318440,ADA CRISTINA MUNARETTO,1
4318440,ADRIANO GUERRA STRACK,1
4318440,AFONSO ANTUNES DA MOTTA,3
4318440,ALCEU MOREIRA DA SILVA,182
4318440,ALCIBIO MESQUITA BIBO NUNES,9
4318440,ALEXANDRE DUARTE LINDENMEYER,1
4318440,ANDRESA CRISTINA DE SOUZA,1
4318440,ANTONIO CARLOS GOMES DA SILVA,4
4318440,ANY MACHADO ORTIZ,716
4318440,ARMANDO SCHNEIDER DA SILVA,1
4318440,CARLOS ALBERTO BENEDETTI,1
4318440,CLARICE CHIOMENTO MINOZZO,12
4318440,CIDADANIA,2
4318440,DAIANA SILVA DOS SANTOS,5
4318440,DALCISO EBERHARDT DE OLIVEIRA,1
4318440,DANIEL SOUZA DOS SANTOS,3
4318440,DANIEL TRZECIAK DUARTE,4
4318440,DANRLEI DE DEUS HINTERHOLZ,113
4318440,DARCI POMPEO DE MATTOS,2
4318440,DENISE DA SILVA PESSOA,2
4318440,DIONILSO MATEUS MARCON,76
4318440,DOUGLAS DOS SANTOS,2
4318440,EDUARDO EVALDT MANIQUE,1
4318440,ELVINO JOSE BOHN GASS,2
4318440,ENIO EGON BERGMANN BACCI,4
4318440,ERIC LINS GRILO,12
4318440,FERNANDA MELCHIONNA E SILVA,10
4318440,FERNANDO EDISON DOMINGUES SOARES,2
4318440,FLAVIO LUIZ SILVA DE SOUZA,1
4318440,FABIA ALMEIDA RICHTER,2
4318440,GILSO DA SILVA SARMENTO,1
4318440,GIOVANI BATISTA FELTES,36
4318440,GIOVANI CHERINI,36
4318440,HEITOR JOSE SCHUCH,32
4318440,INGRA COSTA E SILVA,2
4318440,JOCIMAR SANTOS DE JESUS,1
4318440,JOSE CARLOS SOARES,1
4318440,JOSE ALFONSO EBERT HAMM,22
4318440,JOSE FRANCISCO SCHULTE ULGUIM,1
4318440,JULIANA BRIZOLA,2
4318440,JULIO CESAR ARAUJO DAS NEVES,3
4318440,LAERCIO ZANCAN,1
4318440,LASIER COSTA MARTINS,3
4318440,LAURO ROBERTO LINDEMANN HAGEMANN,12
4318440,LEANDRO ALVES DE ALMEIDA,1
4318440,LISSANDRA DOS SANTOS THOMSEN,2
4318440,LUCAS BELLO REDECKER,14
4318440,LUCIANO GUILHERME CESA,1
4318440,LUCIANO LORENZINI ZUCCO,22
4318440,LUCIANO PALMA DE AZEVEDO,15
4318440,LUIS ANTONIO FRANCISCATTO COVATTI,186
4318440,LUIS FERNANDO THOME MALABARBA,3
4318440,LUIS VANDER ROSA DA LUZ,1
4318440,LUIZ CARLOS GHIORZZI BUSATO,29
4318440,MAICON LOPES BANDEIRA,2
4318440,MARCEL VAN HATTEM,40
4318440,MARCELO DE BRUM DA COSTA,38
4318440,MARCIO DELLA VALLE BIOLCHI,3
4318440,MARIA DE LOURDES DOS SANTOS SPRENGER,1
4318440,MARIA DO ROSARIO NUNES,10
4318440,MARIA TEREZA TAVARES FUJII,1
4318440,MARLON ARATOR SANTOS DA ROSA,28
4318440,MAURICIO ALEXANDRE DZIEDRICKI,39
4318440,MAURICIO BEDIN MARCON,91
4318440,MAURO PEREIRA,5
4318440,MICHELE EDYALA WEGLER,6
4318440,MOVIMENTO DEMOCRATICO BRASILEIRO,4
4318440,OSMAR GASPARINI TERRA,9
4318440,PAULO DE OLIVEIRA DOS SANTOS,1
4318440,PAULO MINCARONE FILHO,1
4318440,PAULO ROBERTO SEVERO PIMENTA,13
4318440,PAULO VICENTE CALEFFI,9
4318440,PEDRO MACARI,8
4318440,PROGRESSISTAS,4
4318440,PARTIDO DEMOCRATICO TRABALHISTA,2
4318440,PARTIDO LIBERAL,9
4318440,PARTIDO SOCIAL DEMOCRATICO,3
4318440,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,1
4318440,PARTIDO DOS TRABALHADORES,4
4318440,PODEMOS,1
4318440,REPUBLICANOS,2
4318440,RONALDO NOGUEIRA DE OLIVEIRA,2
4318440,ROSELE LEANE GOTTERT,1
4318440,ROSSANO DOTTO GONCALVES,1
4318440,SERGIO BERGONSI TURRA,68
4318440,TAMYRES FRANCIS CARVALHO FILGUEIRA,1
4318440,UBIRATAN ANTUNES SANDERSON,6
4318440,VOTO BRANCO,87
4318440,VOTO NULO,45
4318440,WAGNER PETRINI,1
4300554,ADRIANO GUERRA STRACK,3
4300554,AFONSO ANTUNES DA MOTTA,136
4300554,AIRTON RIBAS,4
4300554,ALCEU MOREIRA DA SILVA,11
4300554,ALCIBIO MESQUITA BIBO NUNES,4
4300554,ALENCART JOAO LOCH,1
4300554,ALEXANDRE DUARTE LINDENMEYER,5
4300554,ANA MARIA INES LEHN,1
4300554,ANAXIMANDRO ZAMBONATTO PEZZIN,3
4300554,ANGELICA MENEGAS,6
4300554,ANTONIO CARLOS GOMES DA SILVA,1
4300554,ANY MACHADO ORTIZ,5
4300554,CARINA BELOME LEMES,2
4300554,CARLOS ALBERTO BENEDETTI,1
4300554,CLEBERSON PEREIRA GARDIN,5
4300554,CRISTIANO FERREIRA MORAES,1
4300554,CESAR EDUARDO BONFANTI,1
4300554,DALCISO EBERHARDT DE OLIVEIRA,1
4300554,DANIEL PETTERLE SILVEIRA MUSSI,1
4300554,DARCI POMPEO DE MATTOS,53
4300554,DIONILSO MATEUS MARCON,11
4300554,DOUGLAS DOS SANTOS,5
4300554,ELVINO JOSE BOHN GASS,103
4300554,ENIO EGON BERGMANN BACCI,9
4300554,ERIC LINS GRILO,4
4300554,FERNANDA MELCHIONNA E SILVA,10
4300554,FRANCIANE ABADE BAYER MULLER,1
4300554,GIANE CAMILLE LAUXEN,10
4300554,GIOVANI BATISTA FELTES,1
4300554,GIOVANI CHERINI,220
4300554,HEITOR JOSE SCHUCH,108
4300554,INGRA COSTA E SILVA,2
4300554,ISRAEL KUJAWA,2
4300554,JAIME DOS SANTOS LOPES,1
4300554,JEFERSON ANDRADE DE MATTOS,1
4300554,JORGE ALAN SOUZA,1
4300554,JOSE ALFONSO EBERT HAMM,2
4300554,JOSE OSEAS DA COSTA,1
4300554,JULIANA BRIZOLA,16
4300554,LEANDRO ALVES DE ALMEIDA,5
4300554,LISSANDRA DOS SANTOS THOMSEN,4
4300554,LUCIANO LORENZINI ZUCCO,20
4300554,LUCIANO PALMA DE AZEVEDO,53
4300554,LUIS ANTONIO FRANCISCATTO COVATTI,108
4300554,LUIS FERNANDO THOME MALABARBA,1
4300554,LUIS VANDER ROSA DA LUZ,1
4300554,LUIZ CARLOS GHIORZZI BUSATO,19
4300554,MARCEL VAN HATTEM,43
4300554,MARCELO DE BRUM DA COSTA,2
4300554,MARCELO PIRES MORAES,11
4300554,MARCIO DELLA VALLE BIOLCHI,42
4300554,MARCO AURELIO SOARES ALBA,1
4300554,MARIA DA GLORIA MENEGOTTO,3
4300554,MARIA DO ROSARIO NUNES,12
4300554,MARIO SANDER BRUCK,3
4300554,MARISOL SANTOS SILVA LAZZARI,1
4300554,MARLON ARATOR SANTOS DA ROSA,2
4300554,MAURICIO ALEXANDRE DZIEDRICKI,1
4300554,MAURICIO BEDIN MARCON,23
4300554,MAURICIO MACHADO,3
4300554,MOVIMENTO DEMOCRATICO BRASILEIRO,8
4300554,NELSON MARCHEZAN JUNIOR,2
4300554,OSMAR GASPARINI TERRA,5
4300554,PAULO AFONSO BURMANN,5
4300554,PAULO ROBERTO SEVERO PIMENTA,17
4300554,PEDRO BANDARRA WESTPHALEN,31
4300554,PROGRESSISTAS,6
4300554,PARTIDO DEMOCRATICO TRABALHISTA,14
4300554,PARTIDO LIBERAL,2
4300554,PARTIDO SOCIAL DEMOCRATICO,1
4300554,PARTIDO SOCIALISTA BRASILEIRO,2
4300554,PARTIDO DOS TRABALHADORES,18
4300554,RENAN SILVA DOS SANTOS,2
4300554,REPUBLICANOS,2
4300554,RONALDO NOGUEIRA DE OLIVEIRA,12
4300554,SERGIO BERGONSI TURRA,153
4300554,TATIANE VIEIRA MARTINS GARCIA,1
4300554,UBIRATAN ANTUNES SANDERSON,5
4300554,UNIAO BRASIL,1
4300554,VIVIANE PAULA DA SILVA PINTO,2
4300554,VOTO BRANCO,101
4300554,VOTO NULO,18
4300554,WAGNER LUIS DE PAULA ROSA,1
4300554,ZILA TERESINHA CAMPOS FARIAS,2
4313060,ABDIAS FELIPE FRANCO,2
4313060,ABRAO NUNES MARTINS,3
4313060,ABRAO FERNANDES GODOIS,2
4313060,ADA CRISTINA MUNARETTO,1
4313060,ADEMIR JOSE ANDRIOLI GONZATTO,1
4313060,ADRIANA LEITE DA SILVA,4
4313060,ADRIANO GUERRA STRACK,4
4313060,AFONSO ANTUNES DA MOTTA,8
4313060,AGIR,1
4313060,AIRTON JOSE DE SOUZA,6
4313060,AIRTON PEREIRA DA SILVA,1
4313060,AIRTON RIBAS,1
4313060,ALCEU MOREIRA DA SILVA,531
4313060,ALCIBIO MESQUITA BIBO NUNES,96
4313060,ALENCART JOAO LOCH,1
4313060,ALEXANDRE DE SOUZA FERNANDES,2
4313060,ALEXANDRE DUARTE LINDENMEYER,9
4313060,ALMIRO RODRIGO GEHRAT,1
4313060,AMINIE PINHEIRO JARDIM CARDOSO DA SILVEIRA,1
4313060,ANA CLAUDIA BITENCOURT CLAUDINO,34
4313060,ANA MARIA INES LEHN,1
4313060,ANACLETO ZANELLA,6
4313060,ANANDA GRAZIELE QUADROS DA SILVA,1
4313060,ANAXIMANDRO ZAMBONATTO PEZZIN,2
4313060,ANDERSON BRAGA DORNELES,30
4313060,ANDERSON NARCISO FERREIRA,3
4313060,ANDREA DEVOS VALENTE,1
4313060,ANDRE NUNES PACHECO,3
4313060,ANTONIO ARLAN BRUM NUNES,3
4313060,ANTONIO CARLOS GOMES DA SILVA,88
4313060,ANTONIO CARLOS MAURENTE DA ROCHA,1
4313060,ANTONIO CARLOS SOUZA DE LIMA,1
4313060,ANTONIO ROBERTO CEZAR ORNES,4
4313060,ANY MACHADO ORTIZ,117
4313060,ASSIS FLAVIO DA SILVA MELO,1
4313060,ATENA BEAUVOIR ROVEDA,2
4313060,CARINA BELOME LEMES,7
4313060,CARLA GODINHO DA SILVA,2
4313060,CARLA IZABEL TORRES,1
4313060,CARLOS ALBERTO BENEDETTI,10
4313060,CARLOS AUGUSTO DA SILVA LOPES,9
4313060,CARLOS HENRIQUE VIEIRA DA SILVA JUNIOR,1
4313060,CARMEN ZOLEIKE FLORES INACIO,2
4313060,CATIUSCIA BUENO DOS SANTOS,1
4313060,CELSO RICARDO COUGO FERREIRA,12
4313060,CHARLES BERNHARD SCHULLE,2
4313060,CHRISTOPHER ALVES RAMOS,3
4313060,CINTIA REGINA FREITAS ROCKENBACH,1
4313060,CLAUDIA SCHIEDECK SOARES DE SOUZA,2
4313060,CLAUDINO FARIAS MURILLO JUNIOR,4
4313060,CLEBERSON PEREIRA GARDIN,2
4313060,CRISTIANO FERREIRA MORAES,18
4313060,CRISTIANO WACHHOLZ DA SILVA,1
4313060,CIDADANIA,2
4313060,CESAR EDUARDO BONFANTI,1
4313060,DAIANA DE OLIVEIRA LUZ,17
4313060,DAIANA SILVA DOS SANTOS,33
4313060,DALCISO EBERHARDT DE OLIVEIRA,1452
4313060,DANIEL LAERTE LAHM,29
4313060,DANIEL PETTERLE SILVEIRA MUSSI,23
4313060,DANIEL SOUZA DOS SANTOS,2
4313060,DANIEL TRZECIAK DUARTE,49
4313060,DANRLEI DE DEUS HINTERHOLZ,30
4313060,DARCI POMPEO DE MATTOS,66
4313060,DARI DA SILVA,16
4313060,DARI RODRIGUES DA SILVA,1
4313060,DENISE DA SILVA PESSOA,13
4313060,DIONILSO MATEUS MARCON,465
4313060,DIOGENES BERTHES DA SILVA,4
4313060,DOUGLAS DOS SANTOS,41
4313060,EDILSON RODRIGUES ZAMBARDA,1
4313060,EDMILSON FREIRE PINTO,3
4313060,EDUARDO EVALDT MANIQUE,8
4313060,ELVINO JOSE BOHN GASS,199
4313060,EMERSON CORREA DA SILVA,1
4313060,ENIO EGON BERGMANN BACCI,256
4313060,ERIC LINS GRILO,23
4313060,FABIANI KRUGER FERREIRA,1
4313060,FABIO MAIA OSTERMANN,16
4313060,FAVIO MARCEL TELIS GONZALEZ,2
4313060,FELIPE AMARO FREITAS FERREIRA,1
4313060,FELIPE CRUZ PEDRI,10
4313060,FERNANDA MELCHIONNA E SILVA,102
4313060,FERNANDO EDISON DOMINGUES SOARES,3
4313060,FERNANDO PIRES BRANCO,150
4313060,FILIPE MACHADO MACHADO,2
4313060,FRANCIANE ABADE BAYER MULLER,16
4313060,FRANCIELE TAIS LINCK,2
4313060,FABIA ALMEIDA RICHTER,94
4313060,GIOVANI BATISTA FELTES,418
4313060,GIOVANI CHERINI,121
4313060,GISLAINE DE FATIMA SCHMIDT PRATE PIRES,7
4313060,GRAZIELA OLIVEIRA NETO DA ROSA,1
4313060,HEITOR JOSE SCHUCH,7
4313060,HELIOMAR ATHAYDES FRANCO,6
4313060,HENRIQUE DE LIMA ZEILMANN,1
4313060,HENRIQUE MASCARENHAS DE SOUZA,1
4313060,HUMBERTO MATOS DE OLIVEIRA,7
4313060,INGRA COSTA E SILVA,2
4313060,ISRAEL KUJAWA,3
4313060,JACKSON LUIS ARPINI,1
4313060,JADERSON TOLEDO MARETOLI,1
4313060,JAIME DOS SANTOS LOPES,12
4313060,JAIR RIZZO FERREIRA,2
4313060,JEFERSON LUIZ DA ROSA FRANCA,4
4313060,JOACIR PICOLOTTO,1
4313060,JOAO CARLOS MENDONCA RODRIGUES,16
4313060,JOAO PAULO TOGNI CHAVES,2
4313060,JOCIMAR SANTOS DE JESUS,142
4313060,JOLISA DUARTE DE MATOS,1
4313060,JONATHAN JEAN RODRIGUES,1
4313060,JORGE ALAN SOUZA,18
4313060,JOSE ALBERTO REUS FORTUNATI,5
4313060,JOSEANE RIBEIRO ALVES,3
4313060,JOSE ALFONSO EBERT HAMM,5
4313060,JOSE CARLOS MORAES,1
4313060,JOSE FRANCISCO SCHULTE ULGUIM,2
4313060,JOSE OSEAS DA COSTA,3
4313060,JOSE ROBERTO ZUCOLOTTO MOURA,1
4313060,JOAO ANTONIO MARTINS COSTA,3
4313060,JOAO ANTONIO PEREIRA MACHADO,2
4313060,JOAO BATISTA PIRES MARTINS,2
4313060,JULIANA BRIZOLA,40
4313060,LASIER COSTA MARTINS,12
4313060,LAURO ROBERTO LINDEMANN HAGEMANN,1
4313060,LEANDRO ALVES DE ALMEIDA,1
4313060,LEONEL JOSE MOREM MATIAS,1
4313060,LINO ABEL NUNES,1
4313060,LISSANDRA DOS SANTOS THOMSEN,2
4313060,LUCAS BELLO REDECKER,610
4313060,LUCIANE MANFRO,3
4313060,LUCIANO FERNANDES CAZORLA,2
4313060,LUCIANO GUILHERME CESA,5
4313060,LUCIANO LEDUR PERSCH,2
4313060,LUCIANO LORENZINI ZUCCO,329
4313060,LUCIANO PALMA DE AZEVEDO,11
4313060,LUCIENNE FERNANDES DOS REIS,1
4313060,LUCINEIDE NEVES DOS SANTOS LIMA,2
4313060,LUIS ANTONIO FRANCISCATTO COVATTI,343
4313060,LUIS CARLOS TROMBETTA,12
4313060,LUIS FERNANDO THOME MALABARBA,29
4313060,LUIS VANDER ROSA DA LUZ,3
4313060,LUIZ CARLOS GHIORZZI BUSATO,8
4313060,LUIZ FABIANO DE SOUZA,3
4313060,LUCIA ANITA TEIXEIRA DE LIMA,1
4313060,MAICON LOPES BANDEIRA,1
4313060,MARA LUIZA DA SILVA GROSS,3
4313060,MARCEL MARTINS FRISON,122
4313060,MARCEL VAN HATTEM,1174
4313060,MARCELO AMARO BUZ,1
4313060,MARCELO DANTAS RITTA,6
4313060,MARCELO DE BRUM DA COSTA,14
4313060,MARCELO PIRES MORAES,143
4313060,MARCIO DELLA VALLE BIOLCHI,12
4313060,MARCO ANTONIO MOURA DOS SANTOS,1
4313060,MARCO AURELIO SOARES ALBA,4
4313060,MARCONI DA SILVA OLGUINS,3
4313060,MARCOS DIAS FERREIRA,40
4313060,MARIA DE LOURDES DOS SANTOS SPRENGER,7
4313060,MARIA DO ROSARIO NUNES,319
4313060,MARIA EUNICE DIAS WOLF,66
4313060,MARIA TEREZA TAVARES FUJII,16
4313060,MARIO SANDER BRUCK,3
4313060,MARISA ELOIDES SCHWARZER,1
4313060,MARISLANE DAPPER,1
4313060,MARLI RIBEIRO SERPA,17
4313060,MARLON ARATOR SANTOS DA ROSA,151
4313060,MAURICIO ALEXANDRE DZIEDRICKI,42
4313060,MAURICIO BEDIN MARCON,186
4313060,MAURO PEREIRA,5
4313060,MOVIMENTO DEMOCRATICO BRASILEIRO,13
4313060,MARCIO PEREIRA FEIJO,4
4313060,NADINE CONRAD DUBAL,1
4313060,NATALI RODRIGUES MACHADO,1
4313060,NEIVA AMADOR,2
4313060,NELSON MARCHEZAN JUNIOR,29
4313060,NEREU CRISPIM,8
4313060,NEREU PIOVESAN,83
4313060,NESTOR PEDRO SCHWERTNER,17
4313060,NEVTON DA SILVA GOMES,1
4313060,OSMAR GASPARINI TERRA,20
4313060,PABLO FRAGA MENDES RIBEIRO,2
4313060,PAOLA ALVES SALDIVIA,4
4313060,PATRICIA TAINE BECK,199
4313060,PATRICIA DE OLIVEIRA REX,1
4313060,PAULA MELINA TABORDA LEMOS,5
4313060,PAULO AFONSO BURMANN,3
4313060,PAULO ARTUR RITZEL,4
4313060,PAULO DE OLIVEIRA DOS SANTOS,1
4313060,PAULO ROBERTO DA SILVA FLORES,13
4313060,PAULO ROBERTO SEVERO PIMENTA,118
4313060,PAULO VICENTE CALEFFI,8
4313060,PEDRO BANDARRA WESTPHALEN,65
4313060,PEDRO DANIEL DE OLIVEIRA SOARES,1
4313060,PEDRO SOARES DE OLIVEIRA,603
4313060,PERSON CAETANO MENDES,1
4313060,PRISCILA VOIGT SEVERIANO,9
4313060,PROGRESSISTAS,34
4313060,PARTIDO DEMOCRATICO TRABALHISTA,18
4313060,PARTIDO LIBERAL,52
4313060,PARTIDO NOVO,4
4313060,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,1
4313060,PARTIDO SOCIAL CRISTAO,4
4313060,PARTIDO SOCIAL DEMOCRATICO,10
4313060,PARTIDO SOCIALISMO E LIBERDADE,3
4313060,PARTIDO SOCIALISTA BRASILEIRO,5
4313060,PARTIDO TRABALHISTA BRASILEIRO,4
4313060,PARTIDO DA CAUSA OPERARIA,1
4313060,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,32
4313060,PARTIDO DOS TRABALHADORES,144
4313060,PATRIOTA,2
4313060,PODEMOS,5
4313060,REGINETE SOUZA BISPO,4
4313060,RENAN SILVA DOS SANTOS,3
4313060,RENATO DELMAR MOLLING,238
4313060,RENATO FRANCISCO TOIGO,2
4313060,RENATO SEVERINO WERLANG,4
4313060,REPUBLICANOS,19
4313060,RICARDO WAGNER,11
4313060,ROBERTO CARLOS SARTURI,1
4313060,ROGERIO CHIMANSKI DA FONTOURA,1
4313060,ROMER DOS SANTOS GUEX,1
4313060,RONALDO NOGUEIRA DE OLIVEIRA,169
4313060,ROSANA METRANGOLO,2
4313060,ROSELE LEANE GOTTERT,3
4313060,ROSSANO DOTTO GONCALVES,1
4313060,RUBENS GOLDENBERG,1
4313060,REDE SUSTENTABILIDADE,1
4313060,SABRINA EMMEL,1
4313060,SAMSARA NYAYA NUNES,2
4313060,SERGIO UBIRAJARA DA SILVA ROSA,1
4313060,SAMILA PEREIRA MONTEIRO,2
4313060,SERGIO BERGONSI TURRA,217
4313060,TAMYRES FRANCIS CARVALHO FILGUEIRA,3
4313060,TELMO VIEIRA,5
4313060,UBIRATAN ANTUNES SANDERSON,42
4313060,UIDSON RICARDO SANTOS DOS SANTOS,1
4313060,UNIAO BRASIL,9
4313060,VERA LUCIA DA SILVA,16
4313060,VICENTE PAULO DE OLIVEIRA SELISTRE,33
4313060,VILMAR LOURENCO,6
4313060,VITOR CARLOS FROZZA PALADINI,3
4313060,VIVIANE PAULA DA SILVA PINTO,7
4313060,VOTO BRANCO,910
4313060,VOTO NULO,354
4313060,WAMBERT GOMES DI LORENZO,2
4313060,ZALUAR SOARES DA SILVA,4
4313060,ZILA TERESINHA CAMPOS FARIAS,2
4313060,EDERSON GUSTAVO DE SOUZA FERREIRA,2
4313060,EDSON ROIS DE LIMA FERREIRA,1
4313060,EMERSON DA COSTA SILVA,2
4306452,ADRIANA LEITE DA SILVA,2
4306452,AFONSO ANTUNES DA MOTTA,29
4306452,AIRTON JOSE DE SOUZA,1
4306452,ALCEU MOREIRA DA SILVA,3
4306452,ALCIBIO MESQUITA BIBO NUNES,63
4306452,ALENCART JOAO LOCH,3
4306452,ANA MARIA INES LEHN,8
4306452,ANANDA GRAZIELE QUADROS DA SILVA,1
4306452,ANTONIO CARLOS GOMES DA SILVA,4
4306452,ANY MACHADO ORTIZ,15
4306452,CARLOS ALBERTO BENEDETTI,1
4306452,CARLOS AUGUSTO DA SILVA LOPES,2
4306452,CARLOS HENRIQUE VIEIRA DA SILVA JUNIOR,2
4306452,CATIUSCIA BUENO DOS SANTOS,2
4306452,CLARICE CHIOMENTO MINOZZO,1
4306452,CLAUDIA SCHIEDECK SOARES DE SOUZA,3
4306452,CIDADANIA,1
4306452,DAIANA SILVA DOS SANTOS,3
4306452,DANIEL SOUZA DOS SANTOS,1
4306452,DANIEL TRZECIAK DUARTE,16
4306452,DANRLEI DE DEUS HINTERHOLZ,25
4306452,DARCI POMPEO DE MATTOS,51
4306452,DENISE DA SILVA PESSOA,2
4306452,DIEGO ANTONIO ROSA DE OLIVEIRA,1
4306452,DIONILSO MATEUS MARCON,116
4306452,DOUGLAS DOS SANTOS,4
4306452,DEBORA DE BAIRROS BRAGA,1
4306452,ELVINO JOSE BOHN GASS,14
4306452,FABIO MAIA OSTERMANN,4
4306452,FELIPE ALEXANDRE KLEIN DIEHL,1
4306452,FELIPE AMARO FREITAS FERREIRA,1
4306452,FELIPE CRUZ PEDRI,1
4306452,FERNANDA MELCHIONNA E SILVA,10
4306452,FERNANDO EDISON DOMINGUES SOARES,1
4306452,FLAVIO SANTOS DUARTE,1
4306452,FRANCIANE ABADE BAYER MULLER,2
4306452,GIOVANI BATISTA FELTES,459
4306452,GIOVANI CHERINI,112
4306452,GISLAINE DE FATIMA SCHMIDT PRATE PIRES,2
4306452,HEITOR JOSE SCHUCH,129
4306452,ISRAEL KUJAWA,7
4306452,JOCIMAR SANTOS DE JESUS,6
4306452,JOSE ALBERTO REUS FORTUNATI,12
4306452,JOSE ANTONIO GAVA,6
4306452,JOSE ALFONSO EBERT HAMM,3
4306452,JOSE CARLOS MORAES,1
4306452,JOSE OSEAS DA COSTA,1
4306452,JULIANA BRIZOLA,9
4306452,KAREN ALINE LANNES LOPES,1
4306452,LASIER COSTA MARTINS,1
4306452,LEANDRO ALVES DE ALMEIDA,3
4306452,LETICIA BONASSINA,12
4306452,LISSANDRA DOS SANTOS THOMSEN,2
4306452,LUCAS BELLO REDECKER,3
4306452,LUCIANO LORENZINI ZUCCO,20
4306452,LUCIANO PALMA DE AZEVEDO,6
4306452,LUIS ANTONIO FRANCISCATTO COVATTI,345
4306452,LUIS FERNANDO THOME MALABARBA,3
4306452,LUIS VANDER ROSA DA LUZ,2
4306452,LUIZ CARLOS GHIORZZI BUSATO,24
4306452,LUCIA HELENA DA LUZ,1
4306452,MARCEL VAN HATTEM,36
4306452,MARCELO DE BRUM DA COSTA,12
4306452,MARCIO DELLA VALLE BIOLCHI,153
4306452,MARIA DA GLORIA MENEGOTTO,6
4306452,MARIA DE LOURDES DOS SANTOS SPRENGER,1
4306452,MARIA DO ROSARIO NUNES,18
4306452,MARIA TEREZA TAVARES FUJII,2
4306452,MARISOL SANTOS SILVA LAZZARI,1
4306452,MARLON ARATOR SANTOS DA ROSA,20
4306452,MAURICIO BEDIN MARCON,85
4306452,MAURO DE ALMEIDA,1
4306452,MAURO PEREIRA,6
4306452,MICHELE EDYALA WEGLER,2
4306452,MOVIMENTO DEMOCRATICO BRASILEIRO,5
